date,store_id,sku_id,sales_units,unit_price,is_promotion,is_weekend,lead_time_days,is_stockout_day
2025-04-30,Store-North-01,SKU-BEVERAGE-02,199,51.2,0,0,9,0
2025-05-01,Store-North-01,SKU-BEVERAGE-02,167,51.2,0,0,9,0
2025-05-02,Store-North-01,SKU-BEVERAGE-02,167,51.2,0,0,9,0
2025-05-03,Store-North-01,SKU-BEVERAGE-02,204,51.2,0,1,9,0
2025-05-04,Store-North-01,SKU-BEVERAGE-02,234,51.2,0,1,9,0
2025-05-05,Store-North-01,SKU-BEVERAGE-02,154,51.2,0,0,9,0
2025-05-06,Store-North-01,SKU-BEVERAGE-02,169,51.2,0,0,9,0
2025-05-07,Store-North-01,SKU-BEVERAGE-02,287,43.52,1,0,9,0
2025-05-08,Store-North-01,SKU-BEVERAGE-02,173,51.2,0,0,9,0
2025-05-09,Store-North-01,SKU-BEVERAGE-02,167,51.2,0,0,9,0
2025-05-10,Store-North-01,SKU-BEVERAGE-02,255,51.2,0,1,9,0
2025-05-11,Store-North-01,SKU-BEVERAGE-02,238,51.2,0,1,9,0
2025-05-12,Store-North-01,SKU-BEVERAGE-02,179,51.2,0,0,9,0
2025-05-13,Store-North-01,SKU-BEVERAGE-02,170,51.2,0,0,9,0
2025-05-14,Store-North-01,SKU-BEVERAGE-02,174,51.2,0,0,9,0
2025-05-15,Store-North-01,SKU-BEVERAGE-02,187,51.2,0,0,9,0
2025-05-16,Store-North-01,SKU-BEVERAGE-02,164,51.2,0,0,9,0
2025-05-17,Store-North-01,SKU-BEVERAGE-02,232,51.2,0,1,9,0
2025-05-18,Store-North-01,SKU-BEVERAGE-02,215,51.2,0,1,9,0
2025-05-19,Store-North-01,SKU-BEVERAGE-02,182,51.2,0,0,9,0
2025-05-20,Store-North-01,SKU-BEVERAGE-02,169,51.2,0,0,9,0
2025-05-21,Store-North-01,SKU-BEVERAGE-02,206,51.2,0,0,9,0
2025-05-22,Store-North-01,SKU-BEVERAGE-02,166,51.2,0,0,9,0
2025-05-23,Store-North-01,SKU-BEVERAGE-02,182,51.2,0,0,9,0
2025-05-24,Store-North-01,SKU-BEVERAGE-02,226,51.2,0,1,9,0
2025-05-25,Store-North-01,SKU-BEVERAGE-02,217,51.2,0,1,9,0
2025-05-26,Store-North-01,SKU-BEVERAGE-02,170,51.2,0,0,9,0
2025-05-27,Store-North-01,SKU-BEVERAGE-02,179,51.2,0,0,9,0
2025-05-28,Store-North-01,SKU-BEVERAGE-02,317,43.52,1,0,9,0
2025-05-29,Store-North-01,SKU-BEVERAGE-02,0,51.2,0,0,9,1
2025-05-30,Store-North-01,SKU-BEVERAGE-02,169,51.2,0,0,9,0
2025-05-31,Store-North-01,SKU-BEVERAGE-02,202,51.2,0,1,9,0
2025-06-01,Store-North-01,SKU-BEVERAGE-02,231,51.2,0,1,9,0
2025-06-02,Store-North-01,SKU-BEVERAGE-02,158,51.2,0,0,9,0
2025-06-03,Store-North-01,SKU-BEVERAGE-02,164,51.2,0,0,9,0
2025-06-04,Store-North-01,SKU-BEVERAGE-02,181,51.2,0,0,9,0
2025-06-05,Store-North-01,SKU-BEVERAGE-02,159,51.2,0,0,9,0
2025-06-06,Store-North-01,SKU-BEVERAGE-02,183,51.2,0,0,9,0
2025-06-07,Store-North-01,SKU-BEVERAGE-02,0,51.2,0,1,9,1
2025-06-08,Store-North-01,SKU-BEVERAGE-02,218,51.2,0,1,9,0
2025-06-09,Store-North-01,SKU-BEVERAGE-02,180,51.2,0,0,9,0
2025-06-10,Store-North-01,SKU-BEVERAGE-02,155,51.2,0,0,9,0
2025-06-11,Store-North-01,SKU-BEVERAGE-02,151,51.2,0,0,9,0
2025-06-12,Store-North-01,SKU-BEVERAGE-02,164,51.2,0,0,9,0
2025-06-13,Store-North-01,SKU-BEVERAGE-02,167,51.2,0,0,9,0
2025-06-14,Store-North-01,SKU-BEVERAGE-02,383,43.52,1,1,9,0
2025-06-15,Store-North-01,SKU-BEVERAGE-02,222,51.2,0,1,9,0
2025-06-16,Store-North-01,SKU-BEVERAGE-02,180,51.2,0,0,9,0
2025-06-17,Store-North-01,SKU-BEVERAGE-02,176,51.2,0,0,9,0
2025-06-18,Store-North-01,SKU-BEVERAGE-02,177,51.2,0,0,9,0
2025-06-19,Store-North-01,SKU-BEVERAGE-02,163,51.2,0,0,9,0
2025-06-20,Store-North-01,SKU-BEVERAGE-02,287,43.52,1,0,9,0
2025-06-21,Store-North-01,SKU-BEVERAGE-02,226,51.2,0,1,9,0
2025-06-22,Store-North-01,SKU-BEVERAGE-02,366,43.52,1,1,9,0
2025-06-23,Store-North-01,SKU-BEVERAGE-02,141,51.2,0,0,9,0
2025-06-24,Store-North-01,SKU-BEVERAGE-02,164,51.2,0,0,9,0
2025-06-25,Store-North-01,SKU-BEVERAGE-02,273,43.52,1,0,9,0
2025-06-26,Store-North-01,SKU-BEVERAGE-02,184,51.2,0,0,9,0
2025-06-27,Store-North-01,SKU-BEVERAGE-02,140,51.2,0,0,9,0
2025-06-28,Store-North-01,SKU-BEVERAGE-02,201,51.2,0,1,9,0
2025-06-29,Store-North-01,SKU-BEVERAGE-02,392,43.52,1,1,9,0
2025-06-30,Store-North-01,SKU-BEVERAGE-02,200,51.2,0,0,9,0
2025-07-01,Store-North-01,SKU-BEVERAGE-02,161,51.2,0,0,9,0
2025-07-02,Store-North-01,SKU-BEVERAGE-02,0,51.2,0,0,9,1
2025-07-03,Store-North-01,SKU-BEVERAGE-02,167,51.2,0,0,9,0
2025-07-04,Store-North-01,SKU-BEVERAGE-02,273,43.52,1,0,9,0
2025-07-05,Store-North-01,SKU-BEVERAGE-02,198,51.2,0,1,9,0
2025-07-06,Store-North-01,SKU-BEVERAGE-02,199,51.2,0,1,9,0
2025-07-07,Store-North-01,SKU-BEVERAGE-02,157,51.2,0,0,9,0
2025-07-08,Store-North-01,SKU-BEVERAGE-02,0,51.2,0,0,9,1
2025-07-09,Store-North-01,SKU-BEVERAGE-02,166,51.2,0,0,9,0
2025-07-10,Store-North-01,SKU-BEVERAGE-02,128,51.2,0,0,9,0
2025-07-11,Store-North-01,SKU-BEVERAGE-02,146,51.2,0,0,9,0
2025-07-12,Store-North-01,SKU-BEVERAGE-02,202,51.2,0,1,9,0
2025-07-13,Store-North-01,SKU-BEVERAGE-02,214,51.2,0,1,9,0
2025-07-14,Store-North-01,SKU-BEVERAGE-02,145,51.2,0,0,9,0
2025-07-15,Store-North-01,SKU-BEVERAGE-02,276,43.52,1,0,9,0
2025-07-16,Store-North-01,SKU-BEVERAGE-02,133,51.2,0,0,9,0
2025-07-17,Store-North-01,SKU-BEVERAGE-02,147,51.2,0,0,9,0
2025-07-18,Store-North-01,SKU-BEVERAGE-02,0,51.2,0,0,9,1
2025-07-19,Store-North-01,SKU-BEVERAGE-02,199,51.2,0,1,9,0
2025-07-20,Store-North-01,SKU-BEVERAGE-02,180,51.2,0,1,9,0
2025-07-21,Store-North-01,SKU-BEVERAGE-02,148,51.2,0,0,9,0
2025-07-22,Store-North-01,SKU-BEVERAGE-02,129,51.2,0,0,9,0
2025-07-23,Store-North-01,SKU-BEVERAGE-02,145,51.2,0,0,9,0
2025-07-24,Store-North-01,SKU-BEVERAGE-02,154,51.2,0,0,9,0
2025-07-25,Store-North-01,SKU-BEVERAGE-02,169,51.2,0,0,9,0
2025-07-26,Store-North-01,SKU-BEVERAGE-02,196,51.2,0,1,9,0
2025-07-27,Store-North-01,SKU-BEVERAGE-02,209,51.2,0,1,9,0
2025-07-28,Store-North-01,SKU-BEVERAGE-02,137,51.2,0,0,9,0
2025-07-29,Store-North-01,SKU-BEVERAGE-02,127,51.2,0,0,9,0
2025-07-30,Store-North-01,SKU-BEVERAGE-02,145,51.2,0,0,9,0
2025-07-31,Store-North-01,SKU-BEVERAGE-02,128,51.2,0,0,9,0
2025-08-01,Store-North-01,SKU-BEVERAGE-02,154,51.2,0,0,9,0
2025-08-02,Store-North-01,SKU-BEVERAGE-02,334,43.52,1,1,9,0
2025-08-03,Store-North-01,SKU-BEVERAGE-02,178,51.2,0,1,9,0
2025-08-04,Store-North-01,SKU-BEVERAGE-02,121,51.2,0,0,9,0
2025-08-05,Store-North-01,SKU-BEVERAGE-02,115,51.2,0,0,9,0
2025-08-06,Store-North-01,SKU-BEVERAGE-02,116,51.2,0,0,9,0
2025-08-07,Store-North-01,SKU-BEVERAGE-02,251,43.52,1,0,9,0
2025-08-08,Store-North-01,SKU-BEVERAGE-02,136,51.2,0,0,9,0
2025-08-09,Store-North-01,SKU-BEVERAGE-02,193,51.2,0,1,9,0
2025-08-10,Store-North-01,SKU-BEVERAGE-02,158,51.2,0,1,9,0
2025-08-11,Store-North-01,SKU-BEVERAGE-02,119,51.2,0,0,9,0
2025-08-12,Store-North-01,SKU-BEVERAGE-02,145,51.2,0,0,9,0
2025-08-13,Store-North-01,SKU-BEVERAGE-02,124,51.2,0,0,9,0
2025-08-14,Store-North-01,SKU-BEVERAGE-02,148,51.2,0,0,9,0
2025-08-15,Store-North-01,SKU-BEVERAGE-02,116,51.2,0,0,9,0
2025-08-16,Store-North-01,SKU-BEVERAGE-02,173,51.2,0,1,9,0
2025-08-17,Store-North-01,SKU-BEVERAGE-02,172,51.2,0,1,9,0
2025-08-18,Store-North-01,SKU-BEVERAGE-02,128,51.2,0,0,9,0
2025-08-19,Store-North-01,SKU-BEVERAGE-02,210,43.52,1,0,9,0
2025-08-20,Store-North-01,SKU-BEVERAGE-02,114,51.2,0,0,9,0
2025-08-21,Store-North-01,SKU-BEVERAGE-02,121,51.2,0,0,9,0
2025-08-22,Store-North-01,SKU-BEVERAGE-02,151,51.2,0,0,9,0
2025-08-23,Store-North-01,SKU-BEVERAGE-02,279,43.52,1,1,9,0
2025-08-24,Store-North-01,SKU-BEVERAGE-02,296,43.52,1,1,9,0
2025-08-25,Store-North-01,SKU-BEVERAGE-02,130,51.2,0,0,9,0
2025-08-26,Store-North-01,SKU-BEVERAGE-02,192,43.52,1,0,9,0
2025-08-27,Store-North-01,SKU-BEVERAGE-02,130,51.2,0,0,9,0
2025-08-28,Store-North-01,SKU-BEVERAGE-02,105,51.2,0,0,9,0
2025-08-29,Store-North-01,SKU-BEVERAGE-02,203,43.52,1,0,9,0
2025-08-30,Store-North-01,SKU-BEVERAGE-02,168,51.2,0,1,9,0
2025-08-31,Store-North-01,SKU-BEVERAGE-02,172,51.2,0,1,9,0
2025-09-01,Store-North-01,SKU-BEVERAGE-02,111,51.2,0,0,9,0
2025-09-02,Store-North-01,SKU-BEVERAGE-02,223,43.52,1,0,9,0
2025-09-03,Store-North-01,SKU-BEVERAGE-02,107,51.2,0,0,9,0
2025-09-04,Store-North-01,SKU-BEVERAGE-02,109,51.2,0,0,9,0
2025-09-05,Store-North-01,SKU-BEVERAGE-02,0,43.52,1,0,9,1
2025-09-06,Store-North-01,SKU-BEVERAGE-02,158,51.2,0,1,9,0
2025-09-07,Store-North-01,SKU-BEVERAGE-02,162,51.2,0,1,9,0
2025-09-08,Store-North-01,SKU-BEVERAGE-02,114,51.2,0,0,9,0
2025-09-09,Store-North-01,SKU-BEVERAGE-02,123,51.2,0,0,9,0
2025-09-10,Store-North-01,SKU-BEVERAGE-02,99,51.2,0,0,9,0
2025-09-11,Store-North-01,SKU-BEVERAGE-02,108,51.2,0,0,9,0
2025-09-12,Store-North-01,SKU-BEVERAGE-02,118,51.2,0,0,9,0
2025-09-13,Store-North-01,SKU-BEVERAGE-02,145,51.2,0,1,9,0
2025-09-14,Store-North-01,SKU-BEVERAGE-02,164,51.2,0,1,9,0
2025-09-15,Store-North-01,SKU-BEVERAGE-02,110,51.2,0,0,9,0
2025-09-16,Store-North-01,SKU-BEVERAGE-02,90,51.2,0,0,9,0
2025-09-17,Store-North-01,SKU-BEVERAGE-02,96,51.2,0,0,9,0
2025-09-18,Store-North-01,SKU-BEVERAGE-02,111,51.2,0,0,9,0
2025-09-19,Store-North-01,SKU-BEVERAGE-02,179,43.52,1,0,9,0
2025-09-20,Store-North-01,SKU-BEVERAGE-02,128,51.2,0,1,9,0
2025-09-21,Store-North-01,SKU-BEVERAGE-02,150,51.2,0,1,9,0
2025-09-22,Store-North-01,SKU-BEVERAGE-02,85,51.2,0,0,9,0
2025-09-23,Store-North-01,SKU-BEVERAGE-02,99,51.2,0,0,9,0
2025-09-24,Store-North-01,SKU-BEVERAGE-02,94,51.2,0,0,9,0
2025-09-25,Store-North-01,SKU-BEVERAGE-02,130,51.2,0,0,9,0
2025-09-26,Store-North-01,SKU-BEVERAGE-02,190,43.52,1,0,9,0
2025-09-27,Store-North-01,SKU-BEVERAGE-02,147,51.2,0,1,9,0
2025-09-28,Store-North-01,SKU-BEVERAGE-02,129,51.2,0,1,9,0
2025-09-29,Store-North-01,SKU-BEVERAGE-02,97,51.2,0,0,9,0
2025-09-30,Store-North-01,SKU-BEVERAGE-02,99,51.2,0,0,9,0
2025-10-01,Store-North-01,SKU-BEVERAGE-02,206,43.52,1,0,9,0
2025-10-02,Store-North-01,SKU-BEVERAGE-02,109,51.2,0,0,9,0
2025-10-03,Store-North-01,SKU-BEVERAGE-02,77,51.2,0,0,9,0
2025-10-04,Store-North-01,SKU-BEVERAGE-02,138,51.2,0,1,9,0
2025-10-05,Store-North-01,SKU-BEVERAGE-02,220,43.52,1,1,9,0
2025-10-06,Store-North-01,SKU-BEVERAGE-02,0,51.2,0,0,9,1
2025-10-07,Store-North-01,SKU-BEVERAGE-02,97,51.2,0,0,9,0
2025-10-08,Store-North-01,SKU-BEVERAGE-02,98,51.2,0,0,9,0
2025-10-09,Store-North-01,SKU-BEVERAGE-02,102,51.2,0,0,9,0
2025-10-10,Store-North-01,SKU-BEVERAGE-02,97,51.2,0,0,9,0
2025-10-11,Store-North-01,SKU-BEVERAGE-02,142,51.2,0,1,9,0
2025-10-12,Store-North-01,SKU-BEVERAGE-02,129,51.2,0,1,9,0
2025-10-13,Store-North-01,SKU-BEVERAGE-02,98,51.2,0,0,9,0
2025-10-14,Store-North-01,SKU-BEVERAGE-02,108,51.2,0,0,9,0
2025-10-15,Store-North-01,SKU-BEVERAGE-02,109,51.2,0,0,9,0
2025-10-16,Store-North-01,SKU-BEVERAGE-02,177,43.52,1,0,9,0
2025-10-17,Store-North-01,SKU-BEVERAGE-02,100,51.2,0,0,9,0
2025-10-18,Store-North-01,SKU-BEVERAGE-02,114,51.2,0,1,9,0
2025-10-19,Store-North-01,SKU-BEVERAGE-02,126,51.2,0,1,9,0
2025-10-20,Store-North-01,SKU-BEVERAGE-02,81,51.2,0,0,9,0
2025-10-21,Store-North-01,SKU-BEVERAGE-02,95,51.2,0,0,9,0
2025-10-22,Store-North-01,SKU-BEVERAGE-02,106,51.2,0,0,9,0
2025-10-23,Store-North-01,SKU-BEVERAGE-02,106,51.2,0,0,9,0
2025-10-24,Store-North-01,SKU-BEVERAGE-02,94,51.2,0,0,9,0
2025-10-25,Store-North-01,SKU-BEVERAGE-02,127,51.2,0,1,9,0
2025-10-26,Store-North-01,SKU-BEVERAGE-02,153,51.2,0,1,9,0
2025-10-27,Store-North-01,SKU-BEVERAGE-02,89,51.2,0,0,9,0
2025-10-28,Store-North-01,SKU-BEVERAGE-02,96,51.2,0,0,9,0
2025-10-29,Store-North-01,SKU-BEVERAGE-02,91,51.2,0,0,9,0
2025-10-30,Store-North-01,SKU-BEVERAGE-02,102,51.2,0,0,9,0
2025-10-31,Store-North-01,SKU-BEVERAGE-02,167,43.52,1,0,9,0
2025-11-01,Store-North-01,SKU-BEVERAGE-02,117,51.2,0,1,9,0
2025-11-02,Store-North-01,SKU-BEVERAGE-02,117,51.2,0,1,9,0
2025-11-03,Store-North-01,SKU-BEVERAGE-02,89,51.2,0,0,9,0
2025-11-04,Store-North-01,SKU-BEVERAGE-02,94,51.2,0,0,9,0
2025-11-05,Store-North-01,SKU-BEVERAGE-02,112,51.2,0,0,9,0
2025-11-06,Store-North-01,SKU-BEVERAGE-02,88,51.2,0,0,9,0
2025-11-07,Store-North-01,SKU-BEVERAGE-02,183,43.52,1,0,9,0
2025-11-08,Store-North-01,SKU-BEVERAGE-02,115,51.2,0,1,9,0
2025-11-09,Store-North-01,SKU-BEVERAGE-02,0,51.2,0,1,9,1
2025-11-10,Store-North-01,SKU-BEVERAGE-02,168,43.52,1,0,9,0
2025-11-11,Store-North-01,SKU-BEVERAGE-02,94,51.2,0,0,9,0
2025-11-12,Store-North-01,SKU-BEVERAGE-02,104,51.2,0,0,9,0
2025-11-13,Store-North-01,SKU-BEVERAGE-02,99,51.2,0,0,9,0
2025-11-14,Store-North-01,SKU-BEVERAGE-02,74,51.2,0,0,9,0
2025-11-15,Store-North-01,SKU-BEVERAGE-02,244,43.52,1,1,9,0
2025-11-16,Store-North-01,SKU-BEVERAGE-02,116,51.2,0,1,9,0
2025-11-17,Store-North-01,SKU-BEVERAGE-02,89,51.2,0,0,9,0
2025-11-18,Store-North-01,SKU-BEVERAGE-02,76,51.2,0,0,9,0
2025-11-19,Store-North-01,SKU-BEVERAGE-02,97,51.2,0,0,9,0
2025-11-20,Store-North-01,SKU-BEVERAGE-02,87,51.2,0,0,9,0
2025-11-21,Store-North-01,SKU-BEVERAGE-02,106,51.2,0,0,9,0
2025-11-22,Store-North-01,SKU-BEVERAGE-02,138,51.2,0,1,9,0
2025-11-23,Store-North-01,SKU-BEVERAGE-02,138,51.2,0,1,9,0
2025-11-24,Store-North-01,SKU-BEVERAGE-02,89,51.2,0,0,9,0
2025-11-25,Store-North-01,SKU-BEVERAGE-02,115,51.2,0,0,9,0
2025-11-26,Store-North-01,SKU-BEVERAGE-02,91,51.2,0,0,9,0
2025-11-27,Store-North-01,SKU-BEVERAGE-02,178,43.52,1,0,9,0
2025-11-28,Store-North-01,SKU-BEVERAGE-02,108,51.2,0,0,9,0
2025-11-29,Store-North-01,SKU-BEVERAGE-02,130,51.2,0,1,9,0
2025-11-30,Store-North-01,SKU-BEVERAGE-02,123,51.2,0,1,9,0
2025-12-01,Store-North-01,SKU-BEVERAGE-02,109,51.2,0,0,9,0
2025-12-02,Store-North-01,SKU-BEVERAGE-02,102,51.2,0,0,9,0
2025-12-03,Store-North-01,SKU-BEVERAGE-02,105,51.2,0,0,9,0
2025-12-04,Store-North-01,SKU-BEVERAGE-02,119,51.2,0,0,9,0
2025-12-05,Store-North-01,SKU-BEVERAGE-02,110,51.2,0,0,9,0
2025-12-06,Store-North-01,SKU-BEVERAGE-02,146,51.2,0,1,9,0
2025-12-07,Store-North-01,SKU-BEVERAGE-02,133,51.2,0,1,9,0
2025-12-08,Store-North-01,SKU-BEVERAGE-02,106,51.2,0,0,9,0
2025-12-09,Store-North-01,SKU-BEVERAGE-02,89,51.2,0,0,9,0
2025-12-10,Store-North-01,SKU-BEVERAGE-02,116,51.2,0,0,9,0
2025-12-11,Store-North-01,SKU-BEVERAGE-02,180,43.52,1,0,9,0
2025-12-12,Store-North-01,SKU-BEVERAGE-02,85,51.2,0,0,9,0
2025-12-13,Store-North-01,SKU-BEVERAGE-02,133,51.2,0,1,9,0
2025-12-14,Store-North-01,SKU-BEVERAGE-02,155,51.2,0,1,9,0
2025-12-15,Store-North-01,SKU-BEVERAGE-02,96,51.2,0,0,9,0
2025-12-16,Store-North-01,SKU-BEVERAGE-02,94,51.2,0,0,9,0
2025-12-17,Store-North-01,SKU-BEVERAGE-02,120,51.2,0,0,9,0
2025-12-18,Store-North-01,SKU-BEVERAGE-02,203,43.52,1,0,9,0
2025-12-19,Store-North-01,SKU-BEVERAGE-02,108,51.2,0,0,9,0
2025-12-20,Store-North-01,SKU-BEVERAGE-02,142,51.2,0,1,9,0
2025-12-21,Store-North-01,SKU-BEVERAGE-02,142,51.2,0,1,9,0
2025-12-22,Store-North-01,SKU-BEVERAGE-02,103,51.2,0,0,9,0
2025-12-23,Store-North-01,SKU-BEVERAGE-02,115,51.2,0,0,9,0
2025-12-24,Store-North-01,SKU-BEVERAGE-02,112,51.2,0,0,9,0
2025-12-25,Store-North-01,SKU-BEVERAGE-02,135,51.2,0,0,9,0
2025-12-26,Store-North-01,SKU-BEVERAGE-02,203,43.52,1,0,9,0
2025-12-27,Store-North-01,SKU-BEVERAGE-02,138,51.2,0,1,9,0
2025-12-28,Store-North-01,SKU-BEVERAGE-02,143,51.2,0,1,9,0
2025-12-29,Store-North-01,SKU-BEVERAGE-02,111,51.2,0,0,9,0
2025-12-30,Store-North-01,SKU-BEVERAGE-02,0,51.2,0,0,9,1
2025-12-31,Store-North-01,SKU-BEVERAGE-02,133,51.2,0,0,9,0
2024-01-01,Store-North-01,SKU-APPAREL-03,69,114.23,0,0,8,0
2024-01-02,Store-North-01,SKU-APPAREL-03,72,114.23,0,0,8,0
2024-01-03,Store-North-01,SKU-APPAREL-03,72,114.23,0,0,8,0
2024-01-04,Store-North-01,SKU-APPAREL-03,70,114.23,0,0,8,0
2024-01-05,Store-North-01,SKU-APPAREL-03,52,114.23,0,0,8,0
2024-01-06,Store-North-01,SKU-APPAREL-03,99,114.23,0,1,8,0
2024-01-07,Store-North-01,SKU-APPAREL-03,106,114.23,0,1,8,0
2024-01-08,Store-North-01,SKU-APPAREL-03,74,114.23,0,0,8,0
2024-01-09,Store-North-01,SKU-APPAREL-03,81,114.23,0,0,8,0
2024-01-10,Store-North-01,SKU-APPAREL-03,73,114.23,0,0,8,0
2024-01-11,Store-North-01,SKU-APPAREL-03,0,114.23,0,0,8,1
2024-01-12,Store-North-01,SKU-APPAREL-03,67,114.23,0,0,8,0
2024-01-13,Store-North-01,SKU-APPAREL-03,88,114.23,0,1,8,0
2024-01-14,Store-North-01,SKU-APPAREL-03,107,114.23,0,1,8,0
2024-01-15,Store-North-01,SKU-APPAREL-03,86,114.23,0,0,8,0
2024-01-16,Store-North-01,SKU-APPAREL-03,61,114.23,0,0,8,0
2024-01-17,Store-North-01,SKU-APPAREL-03,74,114.23,0,0,8,0
2024-01-18,Store-North-01,SKU-APPAREL-03,74,114.23,0,0,8,0
2024-01-19,Store-North-01,SKU-APPAREL-03,72,114.23,0,0,8,0
2024-01-20,Store-North-01,SKU-APPAREL-03,108,114.23,0,1,8,0
2024-01-21,Store-North-01,SKU-APPAREL-03,106,114.23,0,1,8,0
2024-01-22,Store-North-01,SKU-APPAREL-03,0,114.23,0,0,8,1
2024-01-23,Store-North-01,SKU-APPAREL-03,79,114.23,0,0,8,0
2024-01-24,Store-North-01,SKU-APPAREL-03,82,114.23,0,0,8,0
2024-01-25,Store-North-01,SKU-APPAREL-03,83,114.23,0,0,8,0
2024-01-26,Store-North-01,SKU-APPAREL-03,97,114.23,0,0,8,0
2024-01-27,Store-North-01,SKU-APPAREL-03,115,114.23,0,1,8,0
2024-01-28,Store-North-01,SKU-APPAREL-03,110,114.23,0,1,8,0
2024-01-29,Store-North-01,SKU-APPAREL-03,82,114.23,0,0,8,0
2024-01-30,Store-North-01,SKU-APPAREL-03,67,114.23,0,0,8,0
2024-01-31,Store-North-01,SKU-APPAREL-03,70,114.23,0,0,8,0
2024-02-01,Store-North-01,SKU-APPAREL-03,73,114.23,0,0,8,0
2024-02-02,Store-North-01,SKU-APPAREL-03,78,114.23,0,0,8,0
2024-02-03,Store-North-01,SKU-APPAREL-03,122,114.23,0,1,8,0
2024-02-04,Store-North-01,SKU-APPAREL-03,112,114.23,0,1,8,0
2024-02-05,Store-North-01,SKU-APPAREL-03,54,114.23,0,0,8,0
2024-02-06,Store-North-01,SKU-APPAREL-03,89,114.23,0,0,8,0
2024-02-07,Store-North-01,SKU-APPAREL-03,86,114.23,0,0,8,0
2024-02-08,Store-North-01,SKU-APPAREL-03,98,114.23,0,0,8,0
2024-02-09,Store-North-01,SKU-APPAREL-03,145,97.09,1,0,8,0
2024-02-10,Store-North-01,SKU-APPAREL-03,197,97.09,1,1,8,0
2024-02-11,Store-North-01,SKU-APPAREL-03,114,114.23,0,1,8,0
2024-02-12,Store-North-01,SKU-APPAREL-03,80,114.23,0,0,8,0
2024-02-13,Store-North-01,SKU-APPAREL-03,90,114.23,0,0,8,0
2024-02-14,Store-North-01,SKU-APPAREL-03,81,114.23,0,0,8,0
2024-02-15,Store-North-01,SKU-APPAREL-03,87,114.23,0,0,8,0
2024-02-16,Store-North-01,SKU-APPAREL-03,89,114.23,0,0,8,0
2024-02-17,Store-North-01,SKU-APPAREL-03,106,114.23,0,1,8,0
2024-02-18,Store-North-01,SKU-APPAREL-03,113,114.23,0,1,8,0
2024-02-19,Store-North-01,SKU-APPAREL-03,77,114.23,0,0,8,0
2024-02-20,Store-North-01,SKU-APPAREL-03,69,114.23,0,0,8,0
2024-02-21,Store-North-01,SKU-APPAREL-03,93,114.23,0,0,8,0
2024-02-22,Store-North-01,SKU-APPAREL-03,87,114.23,0,0,8,0
2024-02-23,Store-North-01,SKU-APPAREL-03,82,114.23,0,0,8,0
2024-02-24,Store-North-01,SKU-APPAREL-03,125,114.23,0,1,8,0
2024-02-25,Store-North-01,SKU-APPAREL-03,138,114.23,0,1,8,0
2024-02-26,Store-North-01,SKU-APPAREL-03,81,114.23,0,0,8,0
2024-02-27,Store-North-01,SKU-APPAREL-03,99,114.23,0,0,8,0
2024-02-28,Store-North-01,SKU-APPAREL-03,71,114.23,0,0,8,0
2024-02-29,Store-North-01,SKU-APPAREL-03,94,114.23,0,0,8,0
2024-03-01,Store-North-01,SKU-APPAREL-03,92,114.23,0,0,8,0
2024-03-02,Store-North-01,SKU-APPAREL-03,104,114.23,0,1,8,0
2024-03-03,Store-North-01,SKU-APPAREL-03,136,114.23,0,1,8,0
2024-03-04,Store-North-01,SKU-APPAREL-03,75,114.23,0,0,8,0
2024-03-05,Store-North-01,SKU-APPAREL-03,90,114.23,0,0,8,0
2024-03-06,Store-North-01,SKU-APPAREL-03,99,114.23,0,0,8,0
2024-03-07,Store-North-01,SKU-APPAREL-03,100,114.23,0,0,8,0
2024-03-08,Store-North-01,SKU-APPAREL-03,85,114.23,0,0,8,0
2024-03-09,Store-North-01,SKU-APPAREL-03,130,114.23,0,1,8,0
2024-03-10,Store-North-01,SKU-APPAREL-03,241,97.09,1,1,8,0
2024-03-11,Store-North-01,SKU-APPAREL-03,92,114.23,0,0,8,0
2024-03-12,Store-North-01,SKU-APPAREL-03,196,97.09,1,0,8,0
2024-03-13,Store-North-01,SKU-APPAREL-03,100,114.23,0,0,8,0
2024-03-14,Store-North-01,SKU-APPAREL-03,98,114.23,0,0,8,0
2024-03-15,Store-North-01,SKU-APPAREL-03,72,114.23,0,0,8,0
2024-03-16,Store-North-01,SKU-APPAREL-03,131,114.23,0,1,8,0
2024-03-17,Store-North-01,SKU-APPAREL-03,120,114.23,0,1,8,0
2024-03-18,Store-North-01,SKU-APPAREL-03,91,114.23,0,0,8,0
2024-03-19,Store-North-01,SKU-APPAREL-03,93,114.23,0,0,8,0
2024-03-20,Store-North-01,SKU-APPAREL-03,63,114.23,0,0,8,0
2024-03-21,Store-North-01,SKU-APPAREL-03,110,114.23,0,0,8,0
2024-03-22,Store-North-01,SKU-APPAREL-03,90,114.23,0,0,8,0
2024-03-23,Store-North-01,SKU-APPAREL-03,0,114.23,0,1,8,1
2024-03-24,Store-North-01,SKU-APPAREL-03,140,114.23,0,1,8,0
2024-03-25,Store-North-01,SKU-APPAREL-03,106,114.23,0,0,8,0
2024-03-26,Store-North-01,SKU-APPAREL-03,0,114.23,0,0,8,1
2024-03-27,Store-North-01,SKU-APPAREL-03,176,97.09,1,0,8,0
2024-03-28,Store-North-01,SKU-APPAREL-03,89,114.23,0,0,8,0
2024-03-29,Store-North-01,SKU-APPAREL-03,108,114.23,0,0,8,0
2024-03-30,Store-North-01,SKU-APPAREL-03,143,114.23,0,1,8,0
